ProductID,ProductName,Category,total_quantity_sold,total_revenue
3463,Dictionary,Books,666,3.374481208E7
3122,Mouse,Electronics,734,3.896216979E7
4013,Office Chair,Furniture,630,3.430866119E7
3137,Jacket,Clothing,603,3.455699826E7
3805,Data Science Book,Books,590,2.659167822E7
2975,Mouse,Electronics,554,3.133636774E7
1760,Cupboard,Furniture,734,3.445561119E7
1993,Mobile Phone,Electronics,614,3.305250551E7
4937,Jacket,Clothing,593,2.752601855E7
1581,Cricket Bat,Sports,630,3.140304801E7
3660,Mixer,Home Appliances,575,2.916335314E7
992,Cricket Bat,Sports,754,3.995781451E7
4583,Tennis Racket,Sports,704,3.875447726E7
487,Refrigerator,Home Appliances,648,3.19268708E7
634,Speaker,Electronics,543,2.503289437E7
2060,Cricket Bat,Sports,642,3.160897618E7
2813,Gym Kit,Sports,552,2.766012618E7
2329,Cupboard,Furniture,637,2.771878938E7
3940,Cricket Bat,Sports,740,3.97526608E7
1124,T-Shirt,Clothing,716,3.511170654E7
1230,Washing Machine,Home Appliances,673,3.516068981E7
1206,Refrigerator,Home Appliances,766,3.843033654E7
2879,Jacket,Clothing,780,3.53948564E7
4179,Football,Sports,674,3.850092224E7
3233,Washing Machine,Home Appliances,507,2.701894381E7
2957,Cupboard,Furniture,678,3.229596866E7
4197,Washing Machine,Home Appliances,552,2.819518468E7
4479,Monitor,Electronics,637,3.483033825E7
4248,Jeans,Clothing,785,3.930865281E7
4785,Jeans,Clothing,635,3.162883368E7
1397,Dictionary,Books,619,2.798625408E7
576,Office Chair,Furniture,599,3.110460416E7
1972,Data Science Book,Books,703,3.495075635E7
1998,T-Shirt,Clothing,634,3.205807623E7
4072,Mobile Phone,Electronics,739,3.727121424E7
2769,Cricket Bat,Sports,603,2.906250187E7
3257,T-Shirt,Clothing,686,3.526475079E7
2117,Refrigerator,Home Appliances,643,3.343629446E7
1499,Tennis Racket,Sports,697,3.626268569E7
1701,Gym Kit,Sports,540,2.640494925E7
3633,Keyboard,Electronics,739,3.74223998E7
2847,Office Desk,Furniture,535,2.42164435E7
95,Football,Sports,633,3.279856037E7
3656,Mixer,Home Appliances,675,3.716784705E7
4107,Gym Kit,Sports,740,3.212376273E7
959,Cupboard,Furniture,615,3.317394481E7
900,Mobile Phone,Electronics,688,3.644541647E7
1814,Refrigerator,Home Appliances,720,3.360242833E7
1000,Dictionary,Books,615,3.349114898E7
2626,Shirt,Clothing,561,2.855812897E7
2112,Tennis Racket,Sports,683,3.493639864E7
3230,Gym Kit,Sports,655,3.176458568E7
2231,Laptop,Electronics,648,3.367254022E7
272,Tablet,Electronics,683,3.627229743E7
3262,Mobile Phone,Electronics,684,3.726779787E7
2435,Sofa,Furniture,652,2.79495049E7
665,Novel,Books,585,2.675138733E7
389,Table,Furniture,657,2.990953864E7
2099,Cupboard,Furniture,814,3.914559281E7
1808,Office Chair,Furniture,752,4.044812627E7
2163,Mixer,Home Appliances,697,3.369678172E7
4609,Programming Book,Books,635,3.244313327E7
1101,Speaker,Electronics,597,3.075281694E7
4287,Gym Kit,Sports,704,3.934111516E7
1827,Monitor,Electronics,596,3.297902957E7
4332,Cricket Bat,Sports,719,3.721097099E7
2693,Monitor,Electronics,742,3.764106396E7
1569,Novel,Books,682,3.820555344E7
1977,Novel,Books,721,3.68032652E7
3757,Mobile Phone,Electronics,651,3.117218174E7
1442,Dictionary,Books,541,2.749971067E7
4434,Football,Sports,682,3.434701826E7
3214,Football,Sports,635,3.108410726E7
1580,Dictionary,Books,657,3.01420748E7
3581,Refrigerator,Home Appliances,575,3.026905639E7
2429,Programming Book,Books,722,3.416361123E7
3501,Office Desk,Furniture,664,3.279570043E7
3281,Office Chair,Furniture,576,2.900545476E7
1231,Office Chair,Furniture,764,4.12112889E7
3455,Jacket,Clothing,683,3.31880447E7
4089,Dictionary,Books,757,3.309472748E7
3503,Sofa,Furniture,673,2.934683574E7
1432,Programming Book,Books,744,3.797459229E7
2359,Gym Kit,Sports,600,2.972743466E7
453,Refrigerator,Home Appliances,606,3.245608861E7
1159,Programming Book,Books,742,3.702960055E7
2217,Office Desk,Furniture,718,3.91301935E7
96,Office Chair,Furniture,615,3.368038005E7
778,Tennis Racket,Sports,716,3.655258541E7
118,Tennis Racket,Sports,652,2.864269842E7
183,Washing Machine,Home Appliances,655,3.010143872E7
199,Mouse,Electronics,688,3.319251526E7
4975,Speaker,Electronics,698,3.568538179E7
892,Monitor,Electronics,638,3.465860295E7
3399,Jeans,Clothing,669,3.571878472E7
2049,Office Chair,Furniture,644,3.239884907E7
4731,Office Desk,Furniture,741,3.988062249E7
2784,Mixer,Home Appliances,605,2.995000939E7
4575,Football,Sports,475,2.294954913E7
889,Keyboard,Electronics,703,3.768958413E7
3488,Mouse,Electronics,619,3.499374815E7
3720,Football,Sports,693,3.671924991E7
790,Table,Furniture,586,2.815541392E7
2964,T-Shirt,Clothing,613,3.001426562E7
2019,Microwave,Home Appliances,685,3.601271022E7
496,Microwave,Home Appliances,809,4.115666383E7
3497,Football,Sports,734,3.369551222E7
1828,Tablet,Electronics,663,3.176576672E7
4756,T-Shirt,Clothing,603,3.092789402E7
3240,Laptop,Electronics,539,2.77547496E7
4418,Keyboard,Electronics,601,3.084386236E7
2288,Football,Sports,633,2.748367139E7
423,T-Shirt,Clothing,614,3.160101897E7
3823,Office Chair,Furniture,707,3.477641234E7
2461,Refrigerator,Home Appliances,611,3.151961071E7
145,Washing Machine,Home Appliances,634,3.001063074E7
3266,Office Chair,Furniture,642,3.664794572E7
4656,Mobile Phone,Electronics,592,2.911169179E7
2171,Speaker,Electronics,526,2.42219359E7
3884,Tennis Racket,Sports,645,2.973437969E7
4994,Jacket,Clothing,710,3.573483376E7
281,Jacket,Clothing,715,3.844414832E7
182,Dictionary,Books,661,3.45609633E7
2137,Novel,Books,672,3.621489214E7
3592,Football,Sports,722,3.801652499E7
1709,Mouse,Electronics,621,2.984009618E7
3599,Data Science Book,Books,534,2.518937628E7
1283,Mobile Phone,Electronics,717,3.876883235E7
1409,Tennis Racket,Sports,759,3.814366029E7
4048,Football,Sports,665,3.079814675E7
2168,Programming Book,Books,579,2.773776054E7
4250,Office Desk,Furniture,611,2.977138337E7
1805,Football,Sports,627,3.330560794E7
1929,Gym Kit,Sports,686,3.374880652E7
2319,Football,Sports,645,3.29733743E7
1388,Mouse,Electronics,638,2.774415659E7
4181,Speaker,Electronics,589,3.057971184E7
1628,Sofa,Furniture,652,3.357855856E7
3597,Data Science Book,Books,624,3.130017459E7
3277,Sofa,Furniture,611,3.15779533E7
4388,Washing Machine,Home Appliances,723,3.835762638E7
1082,Mixer,Home Appliances,720,3.43554799E7
4229,Jacket,Clothing,661,3.265659876E7
4954,Programming Book,Books,610,2.670142852E7
2721,Novel,Books,668,3.430248989E7
840,Jeans,Clothing,827,3.885765569E7
4342,Novel,Books,605,3.11316589E7
1010,Mixer,Home Appliances,661,3.441418355E7
1563,Sofa,Furniture,653,3.278076032E7
4366,Tablet,Electronics,712,3.369917318E7
454,Speaker,Electronics,701,3.482194791E7
499,Laptop,Electronics,590,3.07489372E7
4849,Mixer,Home Appliances,572,2.607992384E7
1415,Football,Sports,720,3.73879853E7
3451,Football,Sports,713,3.54394404E7
4649,Shirt,Clothing,527,2.552347084E7
3400,Refrigerator,Home Appliances,529,2.509773254E7
4398,Programming Book,Books,680,3.675562548E7
1070,Tennis Racket,Sports,704,3.206655909E7
2285,T-Shirt,Clothing,740,3.374727119E7
2047,Speaker,Electronics,737,3.860460764E7
1205,Refrigerator,Home Appliances,675,3.299352902E7
960,Football,Sports,676,3.563522133E7
927,Table,Furniture,640,3.325819612E7
1516,Dictionary,Books,562,2.856946558E7
1950,Office Desk,Furniture,700,3.791329975E7
4767,Cupboard,Furniture,523,2.672950495E7
4446,Cupboard,Furniture,718,3.787693237E7
4884,Office Chair,Furniture,659,3.310227978E7
3510,Office Chair,Furniture,587,2.880659322E7
4244,Programming Book,Books,603,2.930302961E7
288,Programming Book,Books,693,3.684462659E7
4736,Gym Kit,Sports,612,2.811835576E7
1534,Cupboard,Furniture,724,3.422696587E7
503,Washing Machine,Home Appliances,538,2.631052442E7
1325,Dictionary,Books,559,2.761905202E7
3001,Mouse,Electronics,828,4.11981814E7
4697,T-Shirt,Clothing,637,3.282798422E7
2115,Office Chair,Furniture,742,3.778057904E7
3422,Keyboard,Electronics,729,3.540999054E7
3125,Gym Kit,Sports,644,2.776640396E7
4500,Office Desk,Furniture,642,3.230394552E7
4079,Shirt,Clothing,713,3.436754235E7
3312,T-Shirt,Clothing,719,3.452777578E7
2962,Shirt,Clothing,642,3.082292918E7
3914,Data Science Book,Books,669,3.241734895E7
229,Office Chair,Furniture,671,3.396849178E7
4872,Data Science Book,Books,579,2.903887257E7
4735,Mixer,Home Appliances,652,3.206301474E7
444,Data Science Book,Books,686,3.285162434E7
520,Cricket Bat,Sports,809,4.415642047E7
4389,Tablet,Electronics,656,3.367784627E7
781,Tennis Racket,Sports,622,2.727505714E7
501,Mobile Phone,Electronics,677,3.559330186E7
4714,Mixer,Home Appliances,564,3.110919018E7
4976,Dictionary,Books,695,3.026395664E7
3995,Table,Furniture,649,3.1655707E7
1882,Mixer,Home Appliances,666,3.155368805E7
4798,Keyboard,Electronics,641,3.164322546E7
1375,Microwave,Home Appliances,717,3.395238007E7
4270,Office Desk,Furniture,525,2.583975339E7
1947,T-Shirt,Clothing,647,3.427147617E7
4094,Jeans,Clothing,713,3.241315096E7
4874,Microwave,Home Appliances,688,3.479855282E7
4804,Programming Book,Books,729,3.69337819E7
1326,Dictionary,Books,793,4.030394329E7
3458,Shirt,Clothing,736,3.869098412E7
1473,Novel,Books,681,3.395313301E7
2763,Cricket Bat,Sports,673,3.367742915E7
4352,Gym Kit,Sports,668,3.043770041E7
1943,Data Science Book,Books,589,2.862515797E7
1427,Programming Book,Books,650,3.00812519E7
4792,T-Shirt,Clothing,707,3.59006767E7
1905,Cupboard,Furniture,747,4.053991264E7
921,Shirt,Clothing,557,2.8870595E7
4699,Microwave,Home Appliances,747,3.898534689E7
4014,Novel,Books,556,2.745081133E7
3807,Tennis Racket,Sports,690,3.532734325E7
3791,Jacket,Clothing,707,3.354029518E7
1380,Cupboard,Furniture,624,2.926254916E7
1819,Office Chair,Furniture,634,3.145841138E7
3989,Microwave,Home Appliances,686,3.7241418E7
1013,Table,Furniture,695,3.687488684E7
3089,Refrigerator,Home Appliances,574,2.975893764E7
1201,Refrigerator,Home Appliances,672,3.125539538E7
3924,Microwave,Home Appliances,630,3.128112303E7
1839,Tennis Racket,Sports,649,3.010438031E7
3169,Tennis Racket,Sports,668,3.453303773E7
3129,Mouse,Electronics,612,3.10655302E7
2585,Cricket Bat,Sports,692,3.504714875E7
3208,Laptop,Electronics,664,3.193606626E7
282,Novel,Books,832,4.202549248E7
2676,Sofa,Furniture,628,3.011831657E7
3812,Refrigerator,Home Appliances,603,2.818836285E7
3375,Shirt,Clothing,581,3.124448795E7
1775,Office Chair,Furniture,743,3.488955261E7
2149,Laptop,Electronics,608,3.059617879E7
2544,Gym Kit,Sports,530,2.389680568E7
3371,Speaker,Electronics,591,3.081069297E7
3322,Sofa,Furniture,604,3.526137944E7
1306,Keyboard,Electronics,512,2.719058535E7
4350,Data Science Book,Books,673,3.542458729E7
492,Refrigerator,Home Appliances,757,3.554001091E7
412,Jacket,Clothing,668,3.262721795E7
3578,Mixer,Home Appliances,797,4.383326807E7
4850,Office Chair,Furniture,727,3.113278118E7
1229,Gym Kit,Sports,640,3.593110565E7
4957,Jeans,Clothing,560,2.755452833E7
4728,Data Science Book,Books,472,2.289024529E7
1459,Jacket,Clothing,533,2.713866904E7
1987,Tennis Racket,Sports,658,3.103413409E7
3842,Tennis Racket,Sports,617,3.005439322E7
3913,Mouse,Electronics,633,2.868558942E7
1303,Football,Sports,626,2.954681562E7
2973,Jeans,Clothing,668,3.363715512E7
3268,Mouse,Electronics,633,3.187956496E7
777,Jeans,Clothing,546,2.837597836E7
755,Keyboard,Electronics,649,3.234272846E7
2492,Washing Machine,Home Appliances,662,3.733486723E7
986,Jacket,Clothing,596,2.990242628E7
594,Programming Book,Books,613,3.131374539E7
4594,T-Shirt,Clothing,760,4.158690145E7
4808,Cupboard,Furniture,652,3.437986343E7
355,Cricket Bat,Sports,618,3.096903589E7
1335,Speaker,Electronics,631,3.227555245E7
4224,Jeans,Clothing,642,3.295754257E7
4726,Shirt,Clothing,702,3.298391203E7
2760,Mixer,Home Appliances,620,3.082681358E7
2177,Laptop,Electronics,596,2.740071033E7
3106,Laptop,Electronics,611,3.407013121E7
2711,Data Science Book,Books,643,3.20035349E7
3968,Cupboard,Furniture,674,3.479438069E7
2896,Data Science Book,Books,566,2.848698713E7
620,Dictionary,Books,753,3.660336226E7
2139,Office Chair,Furniture,571,3.000311287E7
3920,Cupboard,Furniture,709,3.588509638E7
1015,Dictionary,Books,770,4.030464854E7
2591,Mixer,Home Appliances,670,3.47600214E7
724,Tablet,Electronics,697,3.767639419E7
3663,Refrigerator,Home Appliances,677,3.347068115E7
4578,Speaker,Electronics,671,3.244256833E7
409,Data Science Book,Books,697,3.389409174E7
1320,Cupboard,Furniture,697,3.698915663E7
4096,Gym Kit,Sports,858,3.773024687E7
3120,Keyboard,Electronics,743,3.353848213E7
4521,Jeans,Clothing,616,3.086271802E7
3032,Office Desk,Furniture,599,2.906752184E7
478,Washing Machine,Home Appliances,610,3.2151345E7
4769,Table,Furniture,602,3.107191812E7
3397,T-Shirt,Clothing,567,2.55183134E7
3093,Jeans,Clothing,605,3.201966003E7
4123,Novel,Books,735,3.753882972E7
3843,Jacket,Clothing,641,3.212888022E7
1714,Jacket,Clothing,721,3.717989921E7
2325,T-Shirt,Clothing,703,3.164073659E7
4101,Table,Furniture,662,3.580726306E7
1235,Dictionary,Books,658,3.271757337E7
1752,Refrigerator,Home Appliances,613,2.948129157E7
3969,Mouse,Electronics,532,2.470706906E7
1762,Speaker,Electronics,696,3.682595496E7
2426,Dictionary,Books,724,3.460018827E7
3359,Mixer,Home Appliances,641,3.411195991E7
3311,Speaker,Electronics,645,3.464362629E7
3638,Table,Furniture,654,3.127723701E7
4040,Office Desk,Furniture,630,3.140141E7
3958,Office Desk,Furniture,695,3.610940866E7
2066,Office Desk,Furniture,661,3.222396412E7
639,T-Shirt,Clothing,773,3.902485996E7
1976,Football,Sports,678,3.294604388E7
2247,Tablet,Electronics,570,2.808977755E7
4235,Tennis Racket,Sports,663,2.966049679E7
65,Jeans,Clothing,706,3.523579187E7
3044,Washing Machine,Home Appliances,640,2.957663931E7
1260,Jeans,Clothing,704,3.296398411E7
3662,Office Chair,Furniture,672,3.353850786E7
4265,Cricket Bat,Sports,705,3.733148218E7
2698,Dictionary,Books,574,2.846545529E7
994,Programming Book,Books,670,3.259477487E7
624,Office Chair,Furniture,664,3.268752985E7
1532,Cupboard,Furniture,637,3.26353279E7
333,Monitor,Electronics,567,2.972320787E7
3759,Shirt,Clothing,675,3.37125668E7
4211,Cricket Bat,Sports,570,3.069494027E7
1085,Refrigerator,Home Appliances,782,4.485755635E7
475,Novel,Books,611,2.901325981E7
4903,Cricket Bat,Sports,711,3.485696866E7
1603,Programming Book,Books,565,2.840610988E7
4015,Programming Book,Books,708,3.507725939E7
1871,Washing Machine,Home Appliances,641,3.443923294E7
631,Table,Furniture,655,3.060332331E7
428,Monitor,Electronics,718,3.652149334E7
1631,Football,Sports,554,2.779361372E7
376,Tennis Racket,Sports,669,3.320497317E7
4670,Washing Machine,Home Appliances,605,3.112178145E7
2459,Tennis Racket,Sports,643,3.238581274E7
3162,Jacket,Clothing,656,3.250270782E7
4457,Football,Sports,538,2.99439104E7
2687,Dictionary,Books,680,3.276544786E7
893,Football,Sports,630,3.195215303E7
1659,Office Chair,Furniture,656,3.427034181E7
1899,Cupboard,Furniture,742,3.65976786E7
497,Monitor,Electronics,621,3.426268205E7
2810,Refrigerator,Home Appliances,625,2.935377801E7
2736,Gym Kit,Sports,737,3.97319506E7
4615,T-Shirt,Clothing,544,2.755613823E7
2028,Dictionary,Books,530,2.489582906E7
4536,Football,Sports,591,3.101735618E7
4009,Dictionary,Books,656,3.223496383E7
2618,Mobile Phone,Electronics,594,3.197589005E7
1979,Sofa,Furniture,656,3.290370341E7
231,Office Desk,Furniture,676,3.207279004E7
2311,Tablet,Electronics,559,2.716186768E7
3934,Microwave,Home Appliances,653,2.93468109E7
1203,Tablet,Electronics,682,3.202988569E7
2564,Football,Sports,708,3.993513454E7
4092,Refrigerator,Home Appliances,594,2.774109198E7
2155,Shirt,Clothing,727,3.694922011E7
1669,Shirt,Clothing,583,2.873378614E7
3871,Tennis Racket,Sports,603,3.373349961E7
4359,Office Chair,Furniture,573,2.664990381E7
2766,Monitor,Electronics,705,3.449211785E7
4338,Washing Machine,Home Appliances,702,3.476198498E7
219,Football,Sports,630,3.154227154E7
985,Cricket Bat,Sports,568,2.866520487E7
850,Novel,Books,651,3.38843812E7
4495,Data Science Book,Books,636,2.972303578E7
3952,Sofa,Furniture,497,2.229533756E7
1382,T-Shirt,Clothing,749,4.122740095E7
2543,Mobile Phone,Electronics,625,3.371213376E7
3960,Dictionary,Books,625,3.25769901E7
2334,Mixer,Home Appliances,647,3.169264508E7
3425,Mouse,Electronics,662,3.665695685E7
3059,Office Desk,Furniture,591,3.167327124E7
3192,Office Chair,Furniture,674,3.534511001E7
4959,Football,Sports,659,3.601577008E7
1901,Dictionary,Books,553,2.50969987E7
2913,Cricket Bat,Sports,702,3.645539521E7
3874,T-Shirt,Clothing,652,3.239039123E7
3504,Cricket Bat,Sports,670,3.495495396E7
2504,Gym Kit,Sports,632,2.772674849E7
2809,Data Science Book,Books,659,3.239250632E7
1575,Washing Machine,Home Appliances,570,3.213361146E7
3384,Programming Book,Books,631,3.149099257E7
4232,Laptop,Electronics,735,3.710075991E7
4041,Cricket Bat,Sports,600,2.815179364E7
3628,Mouse,Electronics,658,3.230423416E7
671,Jacket,Clothing,688,2.927994308E7
3064,Shirt,Clothing,787,3.722917094E7
4655,Cupboard,Furniture,589,2.944732694E7
918,Jacket,Clothing,662,3.712405818E7
3553,Data Science Book,Books,629,3.439467232E7
4899,Cricket Bat,Sports,572,3.240469666E7
1446,Mixer,Home Appliances,665,3.059875586E7
1078,Football,Sports,562,3.14067464E7
1791,Laptop,Electronics,641,3.352283399E7
4204,Monitor,Electronics,649,3.250856131E7
2632,Data Science Book,Books,615,3.242896529E7
2253,Table,Furniture,659,3.278551392E7
2327,T-Shirt,Clothing,542,2.520594666E7
1074,Speaker,Electronics,758,3.636974427E7
4010,Programming Book,Books,609,3.078376744E7
2,Office Desk,Furniture,649,3.558329798E7
3764,Office Chair,Furniture,720,3.426182391E7
2050,Sofa,Furniture,645,3.457304932E7
4650,Mixer,Home Appliances,655,3.359989385E7
4748,Mobile Phone,Electronics,624,2.960478018E7
3278,Jeans,Clothing,734,3.806983187E7
4599,Microwave,Home Appliances,665,3.466706357E7
2078,Tennis Racket,Sports,681,3.641671331E7
677,Gym Kit,Sports,695,3.564381831E7
3030,Football,Sports,732,3.975858127E7
3824,Football,Sports,620,3.2241842E7
4273,Mouse,Electronics,692,3.428773295E7
2865,Mobile Phone,Electronics,634,3.154179659E7
4026,Office Desk,Furniture,575,2.582137248E7
851,Shirt,Clothing,678,3.585259536E7
3658,Refrigerator,Home Appliances,796,4.081066283E7
2786,Mixer,Home Appliances,659,3.56161962E7
1996,Football,Sports,605,3.024272159E7
4741,Sofa,Furniture,588,2.891520948E7
4846,Cupboard,Furniture,634,3.244851189E7
2764,Mobile Phone,Electronics,660,3.107428553E7
4551,Washing Machine,Home Appliances,530,2.67904982E7
3469,Tennis Racket,Sports,578,3.006594792E7
4144,Gym Kit,Sports,743,3.697175951E7
75,Keyboard,Electronics,606,3.018256798E7
1189,Mouse,Electronics,588,3.090821251E7
2403,Gym Kit,Sports,614,2.669757185E7
2681,Sofa,Furniture,495,2.364225801E7
4517,Mixer,Home Appliances,597,3.059304634E7
1614,Table,Furniture,607,2.935292829E7
1307,Office Desk,Furniture,698,3.560382208E7
3061,Monitor,Electronics,566,2.886528288E7
542,Monitor,Electronics,705,3.516447734E7
3037,Tablet,Electronics,688,3.289427693E7
580,Jeans,Clothing,747,3.785458142E7
452,Refrigerator,Home Appliances,588,3.107513019E7
929,T-Shirt,Clothing,672,3.221669312E7
644,Refrigerator,Home Appliances,697,3.356623531E7
1546,Mouse,Electronics,751,3.794439354E7
166,Speaker,Electronics,518,2.586798065E7
3170,Data Science Book,Books,723,3.891555679E7
4892,Washing Machine,Home Appliances,707,3.509115748E7
4474,Jeans,Clothing,657,3.561831657E7
2875,Speaker,Electronics,674,3.478110778E7
3480,Washing Machine,Home Appliances,760,3.80592691E7
1453,Office Desk,Furniture,609,3.167253389E7
2255,Gym Kit,Sports,614,2.71108787E7
2940,Tennis Racket,Sports,573,2.557043973E7
4408,Sofa,Furniture,652,3.436093078E7
1011,Table,Furniture,815,4.446155285E7
3955,Data Science Book,Books,682,3.705755736E7
1746,Shirt,Clothing,683,3.356798841E7
4524,Speaker,Electronics,592,2.593511538E7
4584,Football,Sports,444,1.977625166E7
327,Programming Book,Books,716,3.717806496E7
2394,Tablet,Electronics,641,3.310887412E7
524,Mixer,Home Appliances,612,3.056556777E7
3545,Novel,Books,766,3.930757029E7
1854,Office Desk,Furniture,755,3.882434314E7
